PARTY_NAME,PartyNumber,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY
WHOLESALE ELEC SUPPLY CO,14876,100000046277402,100000046289266,SHIP_TO,100000046274872,1067,WHOLESALE ELEC SUPPLY CO,100000046282343,A,13036,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4590,132 CRACKER BOX LN,,,,HOT SPRINGS,71913,AR,US
ELITE MECHANICAL SERVICES LLC,14877,100000046279086,100000046286758,BILL_TO,100000046274873,3086,ELITE MECHANICAL SERVICES LLC,100000046284362,A,14716,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2082,206 BURGESS ST,,,,FOUKE,71837,AR,US
ELITE MECHANICAL SERVICES LLC,14877,100000046279086,100000046288687,SHIP_TO,100000046274873,3086,ELITE MECHANICAL SERVICES LLC,100000046284362,A,14716,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4011,206 BURGESS ST,,,,FOUKE,71837,AR,US
BAMA COMPANIES,14878,100000046278364,100000046288040,BILL_TO,100000046274874,3087,BAMA COMPANIES,100000046284363,A,13995,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3364,PO BOX 4829,,,,TULSA,74159,OK,US
BEMBERG IRON WORKS INC,14879,100000046277633,100000046286759,BILL_TO,100000046274875,2087,BEMBERG IRON WORKS INC,100000046283363,A,13267,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2083,PO BOX 1367,,,,LITTLE ROCK,72203,AR,US
FLEMING CONTROLS & POWER SPEC,14880,100000046279089,100000046289275,BILL_TO,100000046274876,2970,FLEMING CONTROLS & POWER SPEC,100000046284246,A,14719,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4599,PO BOX 881,,,,BRYANT,72022,AR,US
ASCEND COMMERCIAL BUILDERS,14881,100000046277408,100000046288047,SHIP_TO,100000046274877,1294,ASCEND COMMERCIAL BUILDERS,100000046282570,A,13042,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3371,4870 S LEWIS AVE STE 120,,,,TULSA,74105,OK,US
ASCEND COMMERCIAL BUILDERS,14881,100000046277408,100000046288691,BILL_TO,100000046274877,1294,ASCEND COMMERCIAL BUILDERS,100000046282570,A,13042,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4015,4870 S LEWIS AVE STE 120,,,,TULSA,74105,OK,US
KMS C/O SENECA CAYUGA TRIBE OK OKLA,14882,100000046277929,100000046287480,BILL_TO,100000046274878,2434,KMS C/O SENECA CAYUGA TRIBE OK OKLA,100000046283710,A,13562,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2804,5004 E ARCHER ST,,,,TULSA,74115,OK,US
KMS C/O SENECA CAYUGA TRIBE OK OKLA,14882,100000046277929,100000046288693,SHIP_TO,100000046274878,2434,KMS C/O SENECA CAYUGA TRIBE OK OKLA,100000046283710,A,13562,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4017,5004 E ARCHER ST,,,,TULSA,74115,OK,US
FAMILY & CHILDRENS SVCS INC,14883,100000046278212,100000046288696,BILL_TO,100000046274879,3091,FAMILY & CHILDRENS SVCS INC,100000046284367,A,13843,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4020,650 S PEORIA,,,,TULSA,74182,OK,US
FORT SMITH PUBLIC LIBRARY,14884,100000046277410,100000046287482,BILL_TO,100000046274880,2357,FORT SMITH PUBLIC LIBRARY,100000046283633,A,13044,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2806,3201 ROGERS AVE,,,,FORT SMITH,72903,AR,US
BRADFORD MORRIS CONST,14885,100000046277414,100000046288698,BILL_TO,100000046274881,1829,BRADFORD MORRIS CONST,100000046283105,A,13048,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4022,13812 COMBEE LN,,,,ROLAND,72135,AR,US
KEVIN TOEWSOMER,14886,100000046277934,100000046288465,BILL_TO,100000046274882,1831,KEVIN TOEWSOMER,100000046283107,A,13567,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3789,3623 S SANDUSHYT AVE,,,,TULSA,74135,OK,US
CLARK & ENERSEN,14887,100000046278219,100000046288051,BILL_TO,100000046274883,1075,CLARK & ENERSEN,100000046282351,A,13850,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3375,1010 LINCOLN MALL STE 200,,,,LINCOLN,68508,NE,US
MECHANICAL SALES MIDWEST INC,14888,100000046279214,100000046289096,SHIP_TO,100000046274884,1563,MECHANICAL SALES MIDWEST INC,100000046282839,A,14844,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4420,7222 S 142ND ST,,,,OMAHA,68138,NE,US
MECHANICAL SALES MIDWEST INC,14888,100000046279214,100000046289097,BILL_TO,100000046274884,1563,MECHANICAL SALES MIDWEST INC,100000046282839,A,14844,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4421,7222 S 142ND ST,,,,OMAHA,68138,NE,US
SPRADLIN SERVICE CO,14889,100000046277637,100000046287488,SHIP_TO,100000046274885,1566,SPRADLIN SERVICE CO,100000046282842,A,13271,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2812,610 N MAIN,,,,BROKEN ARROW,74012,OK,US
SPRADLIN SERVICE CO,14889,100000046277637,100000046288125,BILL_TO,100000046274885,1566,SPRADLIN SERVICE CO,100000046282842,A,13271,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3449,610 N MAIN,,,,BROKEN ARROW,74012,OK,US
CLIMATEMASTER INC,14890,100000046279536,100000046288052,BILL_TO,100000046274886,3097,CLIMATEMASTER INC,100000046284373,A,15165,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3376,7300 SW 44TH ST,,,,OKLAHOMA CITY,73179,OK,US
CMM SHEET METAL & HVAC,14891,100000046278503,100000046288704,BILL_TO,100000046274887,2443,CMM SHEET METAL & HVAC,100000046283719,A,14134,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4028,5821 ARROWHEAD DR STE 102,,,,VIRGINIA BEACH,23462,VA,US
CMM SHEET METAL & HVAC,14891,100000046278503,100000046289287,SHIP_TO,100000046274887,2443,CMM SHEET METAL & HVAC,100000046283719,A,14134,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4611,5821 ARROWHEAD DR STE 102,,,,VIRGINIA BEACH,23462,VA,US
CITY OF FAITHOMER,14892,100000046277642,100000046288056,BILL_TO,100000046274888,1569,CITY OF FAITHOMER,100000046282845,A,13276,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3380,1400 S GARFIELD DR,,,,LITTLE ROCK,72204,AR,US
RIVER CITY SHEET METAL INC,14893,100000046279218,100000046287150,BILL_TO,100000046274889,2448,RIVER CITY SHEET METAL INC,100000046283724,A,14848,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2474,PO BOX 2299,,,,WEST MONROE,71294,LA,US
PREMIER REFRIGERATION & HVAC,14894,100000046278227,100000046289293,BILL_TO,100000046274890,2643,PREMIER REFRIGERATION & HVAC,100000046283919,A,13858,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4617,5704 WOODRIDGE LN,,,,SHERWOOD,72120,AR,US
TRA MECH,14895,100000046277943,100000046287407,BILL_TO,100000046274891,1914,TRA MECH,100000046283190,A,13576,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2731,21194 E 112 PL S,,,,BROKEN ARROW,74014,OK,US
TSI COMMISSION,14896,100000046279372,100000046287497,BILL_TO,100000046274892,2978,TSI COMMISSION,100000046284254,A,15002,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2821,PO BOX 64394,,,,ST PAUL,55164,MN,US
TDR CONTRACTING,14897,100000046279374,100000046288712,BILL_TO,100000046274893,1840,TDR CONTRACTING,100000046283116,A,15004,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4036,PO BOX 1003,,,,GILMER,75644,TX,US
LOKOL FARMS,14898,100000046278229,100000046288713,BILL_TO,100000046274894,2981,LOKOL FARMS,100000046284257,A,13860,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4037,1407 W 114TH,,,,JENKS,74037,OK,US
A1 SHEET METAL INC,14899,100000046277949,100000046287417,SHIP_TO,100000046274895,2709,A1 SHEET METAL INC,100000046283985,A,13582,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2741,5909 E 15TH ST,,,,TULSA,74112,OK,US
A1 SHEET METAL INC,14899,100000046277949,100000046287418,BILL_TO,100000046274895,2709,A1 SHEET METAL INC,100000046283985,A,13582,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2742,5909 E 15TH ST,,,,TULSA,74112,OK,US
ARKANSAS DEPT OF HEALTH,14900,100000046278512,100000046288138,BILL_TO,100000046274896,3109,ARKANSAS DEPT OF HEALTH,100000046284385,A,14143,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3462,4815 W MARKHAM,,,,LITTLE ROCK,72205,AR,US
ACME ENGINEERING & MFG CORP,14901,100000046278513,100000046288770,BILL_TO,100000046274897,2124,ACME ENGINEERING & MFG CORP,100000046283400,A,14144,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4094,PO BOX 978,,,,MUSKOGEE,74402,OK,US
AETHER DBS LLC,14902,100000046277950,100000046288067,BILL_TO,100000046274898,2454,AETHER DBS LLC,100000046283730,A,13583,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3391,10810 E 45TH ST #202,,,,TULSA,74146,OK,US
AIR COMFORT INC,14903,100000046279225,100000046288717,SHIP_TO,100000046274899,1923,AIR COMFORT INC,100000046283199,A,14855,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4041,517 W H ST,,,,JENKS,74037,OK,US
AIR COMFORT INC,14903,100000046279225,100000046289297,BILL_TO,100000046274899,1923,AIR COMFORT INC,100000046283199,A,14855,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4621,517 W H ST,,,,JENKS,74037,OK,US
ALBEMARLE,14904,100000046277952,100000046288068,BILL_TO,100000046274900,2711,ALBEMARLE,100000046283987,A,13585,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3392,2270 HWY 79 S,,,,MAGNOLIA,71753,AR,US
KRAUSE SERVICE CO,14905,100000046278958,100000046288072,BILL_TO,100000046274901,2655,KRAUSE SERVICE CO,100000046283931,A,14589,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3396,200 INDUSTRIAL BLVD,,,,NASH,75569,TX,US
JEFFERSON REGIONAL MEDICAL CTR,14906,100000046277437,100000046289301,BILL_TO,100000046274902,1314,JEFFERSON REGIONAL MEDICAL CTR,100000046282590,A,13071,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4625,1600 W 40TH AVE,,,,PINE BLUFF,71603,AR,US
NORTEK AIR SOLUTIONS CANADA,14907,100000046279386,100000046288726,BILL_TO,100000046274903,2715,NORTEK AIR SOLUTIONS CANADA,100000046283991,A,15016,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4050,200 RUE CARTER,,,,ST-LEONARD-D'ASTON,00010,QC,CA
ROSS GROUP,14908,100000046277658,100000046287506,BILL_TO,100000046274904,3115,ROSS GROUP,100000046284391,A,13292,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2830,PO BOX 690960,,,,TULSA,74152,OK,US
YOUNG SHEET METAL INC,14909,100000046278519,100000046288079,BILL_TO,100000046274905,2716,YOUNG SHEET METAL INC,100000046283992,A,14150,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3403,2601 W SHAWNEE ST,,,,MUSKOGEE,74401-2218,OK,US
WALDINGER,14910,100000046277666,100000046287425,BILL_TO,100000046274906,2459,WALDINGER,100000046283735,A,13300,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2749,1800 LEVEE RD,,,,N. KANSAS CITY,64116,MO,US
TRANE DAVIDSON NC,14911,100000046277668,100000046288081,BILL_TO,100000046274907,1324,TRANE DAVIDSON NC,100000046282600,A,13302,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3405,PO BOX 2380,,,,DAVIDSON,28036-9721,NC,US
GRAYBAR ELECTRIC COMPANY,14912,100000046278522,100000046287173,BILL_TO,100000046274908,1609,GRAYBAR ELECTRIC COMPANY,100000046282885,A,14153,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2497,PO BOX 78099,,,,ST. LOUIS,63178,MO,US
ELETROPLATING CONSULTANTS INT INC,14913,100000046277450,100000046287175,BILL_TO,100000046274909,1403,ELETROPLATING CONSULTANTS INT INC,100000046282679,A,13084,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2499,12940 S 198TH 3 AVE,,,,BROKEN ARROW,74014,OK,US
FERGUSON ENTERPRISES,14914,100000046277672,100000046288782,BILL_TO,100000046274910,2724,FERGUSON ENTERPRISES,100000046284000,A,13306,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4106,PO BOX 9406,,,,HAMPTON,23670,VA,US
GARY HOUSTON ELECTRIC CO,14915,100000046278241,100000046287430,BILL_TO,100000046274911,1611,GARY HOUSTON ELECTRIC CO,100000046282887,A,13872,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2754,PO BOX 7525,,,,LITTLE ROCK,72217,AR,US
WALTER WOODWARD MANAGEMENT LLC,14916,100000046279391,100000046288158,BILL_TO,100000046274912,1612,WALTER WOODWARD MANAGEMENT LLC,100000046282888,A,15021,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3482,110 JOHN DUNCAN RD,,,,HOT SPRINGS,71913,AR,US
SOUTH ARK ELECTRIC LLC,14917,100000046279392,100000046288785,BILL_TO,100000046274913,3121,SOUTH ARK ELECTRIC LLC,100000046284397,A,15022,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4109,PO BOX 558,,,,HOPE,71802,AR,US
DK DESIGNOMER,14918,100000046278811,100000046287432,BILL_TO,100000046274914,2465,DK DESIGNOMER,100000046283741,A,14442,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2756,PO BOX 1423,,,,FAYETTEVILLE,72702,AR,US
ICON MECHANICAL,14919,100000046277675,100000046287518,BILL_TO,100000046274915,2726,ICON MECHANICAL,100000046284002,A,13309,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2842,1616 CLEVELAND BLVD,,,,GRANITE CITY,62040,IL,US
ICON MECHANICAL,14919,100000046277675,100000046289314,SHIP_TO,100000046274915,2726,ICON MECHANICAL,100000046284002,A,13309,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4638,1616 CLEVELAND BLVD,,,,GRANITE CITY,62040,IL,US
MOSES TUCKER & MULBERRY FLATS,14920,100000046277676,100000046287435,BILL_TO,100000046274916,2667,MOSES TUCKER & MULBERRY FLATS,100000046283943,A,13310,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2759,200 RIVER MARKET AVE STE 501,,,,LITTLE ROCK,72201,AR,US
DUNAWAY CONSTRUCTION SERVICES,14921,100000046279399,100000046286842,BILL_TO,100000046274917,1616,DUNAWAY CONSTRUCTION SERVICES,100000046282892,A,15029,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2166,PO BOX 1318,,,,BENTON,72018,AR,US
UNIVERSITY OF CENTRAL ARKANSAS,14922,100000046278528,100000046288795,BILL_TO,100000046274918,2669,UNIVERSITY OF CENTRAL ARKANSAS,100000046283945,A,14159,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4119,201 DONAGHEY,,,,CONWAY,72035,AR,US
UNIVERSITY OF CENTRAL ARKANSAS,14922,100000046278528,100000046289319,SHIP_TO,100000046274918,2669,UNIVERSITY OF CENTRAL ARKANSAS,100000046283945,A,14159,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4643,201 DONAGHEY,,,,CONWAY,72035,AR,US
JENKS PUBLIC SCHOOL,14923,100000046277976,100000046287737,BILL_TO,100000046274919,2672,JENKS PUBLIC SCHOOL,100000046283948,A,13609,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3061,205 E B ST,,,,JENKS,74037,OK,US
WARREN SYSTEMS INC,14924,100000046279401,100000046287740,BILL_TO,100000046274920,1412,WARREN SYSTEMS INC,100000046282688,A,15031,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3064,3038 ESSEX DR,,,,LAPEER,48446,MI,US
EARNEST HEAT & AIR,14925,100000046278819,100000046287445,SHIP_TO,100000046274921,2151,EARNEST HEAT & AIR,100000046283427,A,14450,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2769,709 NE WASHINGTON BLVD,,,,BARTLESVILLE,74006,OK,US
EARNEST HEAT & AIR,14925,100000046278819,100000046288093,BILL_TO,100000046274921,2151,EARNEST HEAT & AIR,100000046283427,A,14450,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3417,709 NE WASHINGTON BLVD,,,,BARTLESVILLE,74006,OK,US
LITTLE LIGHT HOUSE,14926,100000046278257,100000046287745,SHIP_TO,100000046274922,1418,LITTLE LIGHT HOUSE,100000046282694,A,13888,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3069,5004 E ARCHER,,,,TULSA,74115,OK,US
LITTLE LIGHT HOUSE,14926,100000046278257,100000046288804,BILL_TO,100000046274922,1418,LITTLE LIGHT HOUSE,100000046282694,A,13888,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4128,5004 E ARCHER,,,,TULSA,74115,OK,US
M & I HEATING & AIR COMPANY,14927,100000046278536,100000046287746,BILL_TO,100000046274923,2199,M & I HEATING & AIR COMPANY,100000046283475,A,14167,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3070,7323 MABLEVALE CUTOFF RD,,,,LITTLE ROCK,72209,AR,US
M & I HEATING & AIR COMPANY,14927,100000046278536,100000046288098,SHIP_TO,100000046274923,2199,M & I HEATING & AIR COMPANY,100000046283475,A,14167,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3422,7323 MABLEVALE CUTOFF RD,,,,LITTLE ROCK,72209,AR,US
MAUMELLE COUNTRY CLUB,14928,100000046277814,100000046288805,BILL_TO,100000046274924,1674,MAUMELLE COUNTRY CLUB,100000046282950,A,13447,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4129,100 CLUB MANOR DR,,,,MAUMELLE,72113,AR,US
PETIT & PETIT ENGINEERS INC,14929,100000046277984,100000046288102,SHIP_TO,100000046274925,2736,PETIT & PETIT ENGINEERS INC,100000046284012,A,13617,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3426,201 E MARKHAM,,,,LITTLE ROCK,72201,AR,US
PETIT & PETIT ENGINEERS INC,14929,100000046277984,100000046288103,BILL_TO,100000046274925,2736,PETIT & PETIT ENGINEERS INC,100000046284012,A,13617,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3427,201 E MARKHAM,,,,LITTLE ROCK,72201,AR,US
PROGRESSIVE CONSTRUCTORS,14930,100000046278538,100000046288806,BILL_TO,100000046274926,3132,PROGRESSIVE CONSTRUCTORS,100000046284408,A,14169,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4130,9000 CONSTRUCTION PL,,,,LITTLE ROCK,72206,AR,US
HIX AIR CONDITIONING,14931,100000046278262,100000046287750,BILL_TO,100000046274927,1423,HIX AIR CONDITIONING,100000046282699,A,13893,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3074,907 TALLADEGA,,,,MUSKOGEE,74401,OK,US
CITYPLEX TOWERS,14932,100000046279090,100000046289027,BILL_TO,100000046274928,2160,CITYPLEX TOWERS,100000046283436,A,14720,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4351,2488 E 81ST ST STE 188,,,,TULSA,74137,OK,US
ALL COMFORT HEAT & AIR,14933,100000046278832,100000046288763,BILL_TO,100000046274929,1680,ALL COMFORT HEAT & AIR,100000046282956,A,14463,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4087,PO BOX 18817,,,,HUNTSVILLE,35804,AL,US
DELTA PLASTICS,14934,100000046277821,100000046288110,BILL_TO,100000046274930,1682,DELTA PLASTICS,100000046282958,A,13454,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3434,8801 FRAZIER PIKE,,,,LITTLE ROCK,72206,AR,US
CROSSLAND CONSTRUCTION,14935,100000046277699,100000046288398,SHIP_TO,100000046274931,1683,CROSSLAND CONSTRUCTION,100000046282959,A,13332,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3722,833 S E AVE,,,,COLUMBUS,66725,KS,US
CROSSLAND CONSTRUCTION,14935,100000046277699,100000046289111,BILL_TO,100000046274931,1683,CROSSLAND CONSTRUCTION,100000046282959,A,13332,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4435,833 S E AVE,,,,COLUMBUS,66725,KS,US
INTEGRIS GROVE HOSPITAL,14936,100000046277701,100000046288466,BILL_TO,100000046274932,2914,INTEGRIS GROVE HOSPITAL,100000046284190,A,13334,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3790,1001 E 18TH ST,,,,GROVE,74344,OK,US
JAMES CARTER,14937,100000046277702,100000046289030,BILL_TO,100000046274933,1159,JAMES CARTER,100000046282435,A,13335,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4354,7915 N 160TH E AVE,,,,OWASSO,74145,OK,US
SHEPHERD BUILDERS INC,14938,100000046277706,100000046288474,BILL_TO,100000046274934,2208,SHEPHERD BUILDERS INC,100000046283484,A,13339,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3798,682 GRANT 805,,,,SHERIDAN,72150,AR,US
VETERAN PROPERTIES,14939,100000046277831,100000046288406,BILL_TO,100000046274935,1163,VETERAN PROPERTIES,100000046282439,A,13464,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3730,1717 S BOULDER,,,,TULSA,74119,OK,US
WERCO MANUFACTURING,14940,100000046278268,100000046288407,BILL_TO,100000046274936,1686,WERCO MANUFACTURING,100000046282962,A,13899,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3731,415 E HOUSTON ST,,,,BROKEN ARROW,74012,OK,US
WILLIAMS HEADQUARTERS,14941,100000046278553,100000046288475,BILL_TO,100000046274937,1164,WILLIAMS HEADQUARTERS,100000046282440,A,14184,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3799,PO BOX 21218,,,,TULSA,74121,OK,US
LOG10 LLC,14942,100000046278842,100000046287454,BILL_TO,100000046274938,2697,LOG10 LLC,100000046283973,A,14473,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2778,2402 SYKES BLVD,,,,PONCA CITY,74601-1179,OK,US
EAST HARDING INC,14943,100000046277833,100000046288410,BILL_TO,100000046274939,2701,EAST HARDING INC,100000046283977,A,13466,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3734,2230 COTTONDALE LN,,,,LITTLE ROCK,72202,AR,US
FRE MECHANICAL,14944,100000046277713,100000046287461,BILL_TO,100000046274940,1170,FRE MECHANICAL,100000046282446,A,13346,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2785,1924 E 6TH ST,,,,TULSA,74104,OK,US
INSIGHT ENGINEERING PLLC,14945,100000046277717,100000046287463,BILL_TO,100000046274941,2172,INSIGHT ENGINEERING PLLC,100000046283448,A,13350,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2787,1818 N TAYLOR ST #237,,,,LITTLE ROCK,72227,AR,US
INSIGHT ENGINEERING PLLC,14945,100000046277717,100000046287834,SHIP_TO,100000046274941,2172,INSIGHT ENGINEERING PLLC,100000046283448,A,13350,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3158,1818 N TAYLOR ST #237,,,,LITTLE ROCK,72227,AR,US
MCEC FIBER INC,14946,100000046279471,100000046286875,BILL_TO,100000046274942,2929,MCEC FIBER INC,100000046284205,A,15100,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2199,PO BOX 7,,,,BLYTHEVILLE,72316,AR,US
RED EAGLE JV,14947,100000046278273,100000046287836,BILL_TO,100000046274943,2705,RED EAGLE JV,100000046283981,A,13904,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3160,29627 E STATE HWY 51,,,,COWETA,74429,OK,US
PEI,14948,100000046278274,100000046287094,BILL_TO,100000046274944,2467,PEI,100000046283743,A,13905,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2418,153 MADISON 5190,,,,ELKINS,72751,AR,US
