Opco,Bill-to,zip_ora,city_ora,Ship to's,state_ora,row_number,PartyNumber,country_ora,address2_ora,address3_ora,validated_at,zip_original,FaxNumber_ora,city_original,record_status,AddressBill-to,AddressShip-to,state_original,PaymentTerm_ora,entity_name_ora,PhoneNumber1_ora,PhoneNumber2_ora,confidence_level,confidence_score,EmailAddress1_ora,EmailAddress2_ora,TaxIdentifier_ora,address1_original,address2_original,ContactPerson1_ora,ContactPerson2_ora,FaxNumber_original,SITE1_address1_ora,SITE2_address1_ora,entity_name_original,PhoneNumber1_original,PhoneNumber2_original,EmailAddress1_original,EmailAddress2_original,TaxIdentifier_original,ContactPerson1_original,ContactPerson2_original
Airetech,Y,72032,CONWAY,Y,AR,2053,3111,US,,,NaT,AR,+15013293999,,READY,,,CONWAY,NET 30,WINSUPPLY CONWAY AR CO,+15013297172,,HIGH,100,apcentral@winsupplyinc.com,,00154958-SLS,APCENTRAL@WINSUPPLYINC.COM,555 COMMERCE AVE,Tammy Rivas,,501-329-3999,555 COMMERCE AVE,,WINSUPPLY CONWAY AR CO,72032,,apcentral@winsupplyinc.com,,00154958-SLS,TAMMY RIVAS,
Airetech,Y,71730,EL DORADO,Y,AR,2054,3112,US,,,2026-01-09 05:17:06,AR,,,READY,,,EL DORADO,NET 30,SYSTEMS PLANT SERVICES,+18708621315,,HIGH,80,apinvoices@tsg.bz,,00049846-SLS,APINVOICES@TSG.BZ,214 NORTH WASHINGTON SUITE 700,Jennifer Suchomelly,,,214 N WASHINGTON STE 700,,SYSTEMS PLANT SERVICES,71730,,apinvoices@tsg.bz,,00049846-SLS,JENNIFER SUCHOMELLY,
Airetech,Y,74135,TULSA,Y,OK,2055,3113,US,,,2026-01-09 05:17:09,OK,,,READY,,,TULSA,NET 30,BOK FINANCIAL OPERATIONS CENTER,+19188533159,,HIGH,80,chanley@bokf.com,,,CHANLEY@BOKF.COM,6242 E 41ST STREET,Chris Hanley,,,6242 E 41ST ST,,BOK FINANCIAL OPERATIONS CENTER,74135,,chanley@bokf.com,,,CHRIS HANLEY,
Airetech,Y,,,N,,2056,3114,US,,,NaT,,,,REVIEW,,,,NET 30,JAY LOCKRIDGE,,,LOW,20,,,,,,,,,,,JAY LOCKRIDGE,,,,,,,
Airetech,Y,85345,PEORIA,N,AZ,2057,3115,US,,,2026-01-09 05:17:13,,,,READY,,,,,VIC'S REFRIGERATION,,,HIGH,80,,,,8139 N 83RD AVE,PEORIA AZ,,,,8139 N 83RD AVE,,VIC'S REFRIGERATION,85345,,,,,,
Airetech,Y,,,N,,2058,3116,US,,,NaT,,,,REVIEW,,,,,DANLEY ELECTRICAL SERVICES,+19188293230,,LOW,20,,,,CC CUSTOMER,,Chris Danley,,,,,DANLEY ELECTRICAL SERVICES,,,,,,CHRIS DANLEY,
Airetech,Y,74145,TULSA,Y,OK,2059,3117,US,,,2026-01-09 05:17:17,,,,READY,,,,NET 30,ALERT PLUMBING HEAT & AIR,+19186945865,,HIGH,80,,,,3975 S. SHERIDAN RD,TULSA OK,Rodney Earnest,,,3975 S SHERIDAN RD,,ALERT PLUMBING HEAT AND AIR,74145,,,,,RODNEY EARNEST,
Airetech,Y,07004,FAIRFIELD,Y,NJ,2061,3119,US,,,NaT,,,,READY,,,,,WELKER / CLIMCO MECHANICAL,+15014142573,,HIGH,100,,,,26 LAW DRIVE SECTION E,FAIRFIELD NJ 07004,Accounts Payables,,,26 LAW DR SECTION E,,WELKER / CLIMCO MECHANICAL,66007,,,,,ACCOUNTS PAYABLES,
Airetech,Y,,,Y,,2062,3120,US,,,NaT,,,,REVIEW,,,,NET 30,ANISH HOTEL GROUP,+19182319373,,LOW,20,anish@anishhotels.com,,,ANISH@ANISHHOTELS.COM,,Anish Patel,,,,,ANISH HOTEL GROUP,,,anish@anishhotels.com,,,ANISH PATEL,
Airetech,Y,,BIXBY,N,OK,2063,3121,US,,,2026-01-09 05:17:25,OK,,,READY,,,BIXBY,NET 30,JJL,+12146084582,,HIGH,75.67,,,,DEANGELO ANDERSON,,Deangelo Anderson,,,74008 UNITED STATES,,JJL,,,,,,DEANGELO ANDERSON,
Airetech,Y,72745,LOWELL,Y,AR,2064,3123,US,,,NaT,AR,,,READY,,,LOWELL,NET 30,CRITERION ENERGY LLC,+14792836198,,MEDIUM,70,criterioninvoices@yahoo.com,,55412546-SLS,CRITERIONINVOICES@YAHOO.COM,PO BOX 2162,Peter Thrush,,,PO BOX 2162,,CRITERION ENERGY LLC,72745,,criterioninvoices@yahoo.com,,55412546-SLS,PETER THRUSH,
Airetech,Y,72002,ALEXANDER,Y,AR,2065,3124,US,,,NaT,AR,,,READY,,,ALEXANDER,30,EPIC TECHNICIANS HVAC LLC,+15019045028,,HIGH,100,,,70868719-001,6115 STARGATE COVE,,Marian Hunter,,,6115 STARGATE COVE,,EPIC TECHNICIANS HVAC LLC,72002,,,,70868719-001,MARIAN HUNTER,
Airetech,Y,73145,OKLAHOMA CITY,Y,OK,2066,3125,US,,,2026-01-09 05:17:29,OK,,,READY,,,"OKLAHOMA CITY,",,HONEYWELL,+14058205486,,HIGH,80,,,19768,3001 STAFF DRIVE,,Kimberlee Judy,,,3001 STAFF DR,,HONEYWELL,73145,,,,19768,KIMBERLEE JUDY,
Airetech,Y,30047,LILBURN,Y,GA,2067,3126,US,,,NaT,,,,READY,,,,NET 30,SEA HORSE DEFENSE SUPPLY LLC,+16784673246,,HIGH,100,,,308614185,4536 BIG ORANGE PASS SW,LILBURN GA,Tuza,,,4536 BIG ORANGE PASS SW,,SEA HORSE DEFENSE SUPPLY LLC,30047,,,,308614185,TUZA,
Airetech,Y,72203,LITTLE ROCK,Y,AR,2068,3127,US,,,NaT,,,,READY,,,,NET 30,8114 CANTRELL LLC,+15013726161,,MEDIUM,70,,,,PO BOX 3546,LITTLE ROCK AR 72203,Teresa Kreis,,,PO BOX 3546,,8114 CANTRELL LLC C/O COLLIERS AR,,,,,,TERESA KREIS,
Airetech,Y,72602,HARRISON,Y,AR,2069,3128,US,,,NaT,AR,,,READY,,,HARRISON,NET 30,CITY OF HARRISON HARRISON FIRE DPT,+18703659031,,MEDIUM,70,tketchum@harrisonar.gov,,,TKETCHUM@HARRISONAR.GOV,PO BOX 1715,Dc Thanh Ketchum,,,PO BOX 1715,,CITY OF HARRISON  HARRISON FIRE DPT,72602,,tketchum@harrisonar.gov,,,D.C. THANH KETCHUM,
Airetech,Y,74108,TULSA,Y,OK,2070,3129,US,,,2026-01-09 05:17:33,OK,,,READY,,,TULSA,NET 30,CROSSLAND CONSTRUCTION COMPANY,+19189784438,,HIGH,80,tcruz@crossland.com,,,TCRUZ@CROSSLAND.COM,420 S 145TH E AVE SUITE K,Tony Cruz,,,420 S 145TH E AVE STE K,,CROSSLAND CONSTRUCTION COMPANY,74108,,tcruz@crossland.com,,,TONY CRUZ,
Airetech,Y,68138,OMAHA,Y,NE,2071,3130,US,,,2026-01-09 05:17:35,NE,+14025920065,,READY,,,OMAHA,NET 30,MECHANICAL SALES MIDWEST INC,+14025379247,,HIGH,80,apinvoice@mechsales.com,,54840907-SLS,APINVOICE@MECHSALES.COM,7222 S 142ND STREET,Kristi Trinkle,,402-592-0065,7222 S 142ND ST,,MECHANICAL SALES MIDWEST INC,68138,,apinvoice@mechsales.com,,54840907-SLS,KRISTI TRINKLE,
Airetech,Y,74135,TULSA,Y,OK,2072,3131,US,,,2026-01-09 05:17:37,OK,,,READY,,,TULSA,NET 30,BERT'S MECHANICAL INC,+19189387099,,HIGH,80,ted@bertsmechanical.com,,,TED@BERTSMECHANICAL.COM,3701 A S HARVARD AVE #324,Ted Lanye,,,3701 A S HARVARD AVE #324,,BERT'S MECHANICAL INC,74135,,ted@bertsmechanical.com,,,TED LANYE,
Airetech,Y,65802,SPRINGFIELD,Y,MO,2073,3132,US,,,2026-01-09 05:17:40,,,,READY,,,,NET 30,FIELDS MECHANICAL SYSTEMS INC,+14178819650,,HIGH,80,,,19348495,1964 E CHESTNUT EXPRESSWAY,SPRINGFIELD MO,Dorina Macsek,,,1964 E CHESTNUT EXPRESSWAY,,FIELDS MECHANICAL SYSTEMS INC,65802,,,,19348495,DORINA MACSEK,
Airetech,Y,74116,TULSA,Y,OK,2074,3133,US,,,2026-01-09 05:17:43,OK,,,READY,,,TULSA,NET 30,NIXON POWER,+19189606006,,HIGH,80,ahackett@nixonpower.com,,,AHACKETT@NIXONPOWER.COM,1111 N 105TH E AVE,Andy Hackett,,,1111 N 105TH E AVE,,NIXON POWER,74116,,ahackett@nixonpower.com,,,ANDY HACKETT,
Airetech,Y,72035,CONWAY,Y,AR,2075,3134,US,PHYSICAL PLANT WHS - J DAVIS,,2026-01-09 05:17:46,AR,,,READY,,,CONWAY,NET 30,UNIVERSITY OF CENTRAL ARKANSAS,+15014503610,,HIGH,80,,,,PHYSICAL PLANT WHS - J DAVIS,201 DONAGHEY,Andy Anderson,,,201 DONAGHEY,,UNIVERSITY OF CENTRAL ARKANSAS,72035,,,,,ANDY ANDERSON,
Airetech,Y,72113,NORTH LITTLE ROCK,Y,AR,2076,3135,US,,,2026-01-09 05:17:48,,,,READY,,,,NET 30,KEET O'GARY CONSTRUCTION LLC,+15018123343,,HIGH,80,,,,7324 COCK OF THE WALK LANE,NORTH LITTLE ROCK AR,Connie O'Gary,,,7324 COCK OF THE WALK LN,,"KEET O'GARY CONSTRUCTION, LLC",72113,,,,,CONNIE O'GARY,
Airetech,Y,74137,TULSA,Y,OK,2077,3136,US,,,2026-01-09 05:17:50,,,,READY,,,,NET 30,PINNACLE HEAT & AIR,+19184815380,,HIGH,80,,,,8801 S YALE AVE SUITE 550,TULSA OK,Jacquelyn Crawford,,,8801 S YALE AVE STE 550,,PINNACLE HEAT & AIR,74137,,,,,JACQUELYN CRAWFORD,
Airetech,Y,74132,TULSA,Y,OK,2078,3137,US,,,2026-01-09 05:17:52,OK,+19188352288,,READY,,,TULSA,NET 30,FRONTIER REFRIGERATION LLC,+19188353279,,HIGH,80,ap@frontierrefrigeration.com,,,AP@FRONTIERREFRIGERATION.COM,6510 S 39TH W AVE,Tommy Ganem,,918-835-2288,6510 S 39TH W AVE,,FRONTIER REFRIGERATION LLC,74132,,ap@frontierrefrigeration.com,,,TOMMY GANEM,
Airetech,Y,72207,LITTLE ROCK,Y,AR,2079,3138,US,,,2026-01-09 05:17:54,AR,+15012141451,,READY,,,LITTLE ROCK,UPON RECEIPT,LROCK RX,+15012141444,,HIGH,80,mcole@lrockrx.com,,,MCOLE@LROCKRX.COM,7321 CANTRELL ROAD,Mike Cole,,501-214-1451,7321 CANTRELL RD,,LROCK RX,72207,,mcole@lrockrx.com,,,MIKE COLE,
Airetech,Y,74010,BRISTOW,Y,OK,2080,3139,US,,,NaT,OK,,,READY,,,BRISTOW,NET 30,GRAVITAS SERVICES LLC,+19187712396,,HIGH,100,ap@gravitasok.com,,,AP@GRAVITASOK.COM,45626 W HIGHWAY 16,Aspen Perry,,,45626 W HWY 16,,GRAVITAS SERVICES LLC,74010,,ap@gravitasok.com,,,ASPEN PERRY,
Airetech,Y,72917,FORT,Y,AR,2081,3140,US,,,NaT,,+14797858927,,READY,,,,,ABF FREIGHT SYSTEM INC,+14797858700,,MEDIUM,70,,,,PO BOX 10048,FORT SMITH AR,Daniel Goines,,479-785-8927,PO BOX 10048,,ABF FREIGHT SYSTEM INC,72917,,,,,DANIEL GOINES,
Airetech,Y,,,Y,,2178,3239,US,,,NaT,,,,REVIEW,,,,NET 30,TAD HANKINS,+15015391742,,LOW,20,tad@comfortar.com,,,TAD@COMFORTAR.COM,,Tad Hankins,,,,,TAD HANKINS,,,tad@comfortar.com,,,TAD HANKINS,
Airetech,Y,72740,HUNTSVILLE,Y,AR,2082,3141,US,,,NaT,AR,,,READY,,,HUNTSVILLE,NET 30,TRINITY AIR CONDITIONING & REFRIG,+14793251075,,MEDIUM,70,jmftrinityairoffice@gmail.com,,,JMFTRINITYAIROFFICE@GMAIL.COM,PO BOX G,Chris Fryar Sr,,,PO BOX G,,TRINITY AIR CONDITIONING & REFRIG,72740,,jmftrinityairoffice@gmail.com,,,CHRIS FRYAR SR.,
Airetech,Y,32403,PANAMA CITY,Y,FL,2083,3142,US,TYNDALL AFB,,NaT,FL,,,READY,,,PANAMA CITY,NET 30,4K / ACC CONSTRUCTION,+18002924704,,HIGH,100,,,,400 FUELS AVENUE,TYNDALL AFB,Denise Reed,,,400 FUELS AVE,,4K / ACC CONSTRUCTION,32403,,,,,DENISE REED,
Airetech,Y,72205,LITTLE ROCK,Y,AR,2084,3143,US,,,2026-01-09 05:18:01,AR,+15016822722,,READY,,,LITTLE ROCK,NET 30,ARKANSAS SCHOOL FOR THE DEAF,+15012468180,,HIGH,80,deana.hilpert@ade.arkansas.gov,,070112-84-001,DEANA.HILPERT@ADE.ARKANSAS.GOV,2400 WEST MARKHAM ST,Deana Hilpert,,501-682-2722,2400 W MARKHAM ST,,ARKANSAS SCHOOL FOR THE DEAF,72205,,deana.hilpert@ade.arkansas.gov,,070112-84-001,DEANA HILPERT,
Airetech,Y,72202,LITTLE ROCK,Y,AR,2085,3144,US,STE 210,,2026-01-09 05:18:04,AR,,,READY,,,LITTLE ROCK,NET 30,BUFFALO BUILDERS LLC,+15013010311,,HIGH,80,,,,100 RIVER BLUFF DRIVE,SUITE 210,Kayla Mayes,,,100 RIVER BLUFF DR,,BUFFALO BUILDERS LLC,72202,,,,,KAYLA MAYES,
Airetech,Y,74103,TULSA,Y,OK,2086,3145,US,,,2026-01-09 05:18:07,OK,,,READY,,,TULSA,,BEDROCK CONSTRUCTION LLC,+19182691818,,HIGH,80,,,,CC CUSTOMER,405 N MAIN ST UNIT 6E,Simon Pollack,,,405 N MAIN ST UNIT 6E,,BEDROCK CONSTRUCTION LLC,74103,,,,,SIMON POLLACK,
Airetech,Y,74146,TULSA,Y,OK,2087,3146,US,,,2026-01-09 05:18:09,,,,READY,,,,,MCA DRYWALL LLC,,,HIGH,80,,,,4337 S 102ND EAST AVE,TULSA OK,Alberto Macario,,,4337 S 102ND E AVE,,MCA DRYWALL LLC,74146,,,,,ALBERTO MACARIO,
Airetech,Y,72118,NLR,Y,AR,2088,3147,US,,,NaT,,,,READY,,,,NET 30,SANDERS SERVICES,+15015997178,,HIGH,100,,,,4721 HILLARD RD,NLR AR,Mason,,,4721 HILLARD RD,,SANDERS SERVICES,72118,,,,,MASON,
Airetech,Y,72764,SPRINGDALE,Y,AR,2089,3148,US,,,2026-01-09 05:18:13,,,,READY,,,,,HI-TECH AC SERVICES LLC,+14795211610,,HIGH,80,,,54526583-SLS,1533 E EMMA AVE,SPRINGDALE AR,John Ball,,,1533 E EMMA AVE,,HI-TECH AC SERVICES LLC,72764,,,,54526583-SLS,JOHN BALL,
Airetech,Y,72901,FORT SMITH,N,AR,2090,3149,US,,,2026-01-09 05:18:15,,,,REVIEW,,,,NET 30,4200 JENNY LIND LLC,+14794146989,,LOW,84,,,,FORT SMITH AR,,Marc,,,,,4200 JENNY LIND LLC,72901,,,,,MARC,
Airetech,Y,73104-3603,OKLAHOMA CITY,Y,OK,2091,3150,US,,,2026-01-09 05:18:17,OK,+14052259250,,READY,,,"OKLAHOMA CITY,",,OKLAHOMA STATE REGENTS FOR HIGHER,+14052259444,,HIGH,80,,,14382446-02,DBA ONENET,"655 RESEARCH PARKWAY, STE 200",Norma Mccann,,405-225-9250,655 RESEARCH PKWY STE 200,,OKLAHOMA STATE REGENTS FOR HIGHER,73104-3603,,,,14382446-02,NORMA MCCANN,
Airetech,Y,76140,FORT,Y,TX,2092,3151,US,,,NaT,,+18172931797,,READY,,,,NET 30,WILLIAMS AIR CONDITIONING & HEATING,+18172931838,,MEDIUM,70,,,,PO BOX 40563,FORT WORTH TX,Joann,,817-293-1797,PO BOX 40563,,WILLIAMS AIR CONDITIONING & HEATING,76140,,,,,JOANN,
Airetech,Y,11209,BROOKLYN,Y,NY,2093,3152,US,,,2026-01-09 05:18:19,NY,,,READY,,,BROOKLYN,NET 30,NJ GENERAL CONTRACTING INC,+17187488520,,HIGH,80,njconstruct@aol.com,,,NJCONSTRUCT@AOL.COM,88 76TH STREET,Nick Pantazis,,,88 76TH ST,,NJ GENERAL CONTRACTING INC,11209,,njconstruct@aol.com,,,NICK PANTAZIS,
Airetech,Y,72762,SPRINGDALE,Y,AR,2094,3153,US,,,2026-01-09 05:18:21,AR,,,READY,,,"SPRINGDALE,",NET 30,SSI INCORPORATED OF NW ARKANSAS,+14793615857,,HIGH,80,accounting@ssiofnwa.com,,,ACCOUNTING@SSIOFNWA.COM,400 JEAN MARY AVE,Mae Walsh,,,400 JEAN MARY AVE,,SSI INCORPORATED OF NW ARKANSAS,72762,,accounting@ssiofnwa.com,,,MAE WALSH,
Airetech,Y,74017,CLAREMORE,Y,OK,2095,3154,US,,,NaT,OK,,,READY,,,"CLAREMORE,",NET 30,EFFICIENT ENERGY SOLUTIONS LLC,+19183132631,,MEDIUM,70,kimberlyeeshvac@gmail.com,,,KIMBERLYEESHVAC@GMAIL.COM,PO BOX 554,Kimberly Shugart,,,PO BOX 554,,"EFFICIENT ENERGY SOLUTIONS, LLC",74017,,kimberlyeeshvac@gmail.com,,,KIMBERLY SHUGART,
Airetech,Y,72201,LITTLE ROCK,Y,AR,2096,3155,US,,,2026-01-09 05:18:23,,,,READY,,,,,LITTLE ROCK SCHOOL DISTRICT,+15014471000,,HIGH,80,,,,810 W MARKHAM,"LITTLE ROCK, AR",Travis Woods,,,810 W MARKHAM,,LITTLE ROCK SCHOOL DISTRICT,72201,,,,,TRAVIS WOODS,
Airetech,Y,71744,HAMPTON,Y,AR,2097,3156,US,,,NaT,AR,,,READY,,,"HAMPTON,",NET 30,ICOR CONSTRUCTION LLC,+18707983966,,HIGH,100,lisa@icorconstruction.com,,81810115-001,LISA@ICORCONSTRUCTION.COM,918 SOUTH LEE STREET,Lisa Welch,,,918 S LEE ST,,"ICOR CONSTRUCTION, LLC",71744,,lisa@icorconstruction.com,,81810115-001,LISA WELCH,
Airetech,Y,74464,TAHLEQUAH,Y,OK,2098,3157,US,,,2026-01-09 05:18:27,OK,,,READY,,,"TAHLEQUAH,",,WELLING SERVICE COMPANY LLC,+19189317298,,HIGH,80,will@wellingservice.com,,10158134-05,WILL@WELLINGSERVICE.COM,1013 S COLLEGE AVE,Will Peterson,,,1013 S COLLEGE AVE,,WELLING SERVICE COMPANY LLC,74464,,will@wellingservice.com,,10158134-05,WILL PETERSON,
Airetech,Y,72202,LITTLE ROCK,Y,AR,2099,3158,US,,,2026-01-09 05:18:30,AR,,,READY,,,"LITTLE ROCK,",NET 30,LLI DEVELOPMENT,+15012039350,,HIGH,80,contact@llidevelopment.com,,,CONTACT@LLIDEVELOPMENT.COM,2121 W 16TH STREET,Lydia Page,,,2121 W 16TH ST,,LLI DEVELOPMENT,72202,,contact@llidevelopment.com,,,LYDIA PAGE,
Airetech,Y,,,N,,2100,3159,US,,,NaT,,,,REVIEW,,,,,BERNER COMMISSION,,,LOW,20,,,COMMISSION,,,,,,,,BERNER COMMISSION,,,,,COMMISSION,,
Airetech,Y,72113,MAUMELLE,Y,AR,2101,3161,US,,,2026-01-09 05:18:33,,+15018039742,,READY,,,,NET 30,ACADEMICS PLUS CHARTER SCHOOLS INC,+15018039730,,HIGH,80,,,,600 EDGEWOOD DRIVE,MAUMELLE AR,Kim Martin,,501-803-9742,600 EDGEWOOD DR,,ACADEMICS PLUS CHARTER SCHOOLS INC,72113,,,,,KIM MARTIN,
Airetech,Y,39056,CLINTON,Y,MS,2102,3162,US,,,2026-01-09 05:18:35,MS,,,READY,,,CLINTON,NET 30,MCINTIRE MANAGEMENT GROUP,+16013170340,,HIGH,80,andy@mmgonline.net,,,ANDY@MMGONLINE.NET,1331 CYNTHIA RD,Andy Brown,,,1331 CYNTHIA RD,,MCINTIRE MANAGEMENT GROUP,39056,,andy@mmgonline.net,,,ANDY BROWN,
Airetech,Y,,,Y,,2103,3163,US,,,NaT,,,,REVIEW,,,,NET 30,SCOTT ZEMKE,+14794096126,,LOW,20,scott.zemke@nwcontrols.com,,,SCOTT.ZEMKE@NWCONTROLS.COM,,Scott Zemke,,,,,SCOTT ZEMKE,,,scott.zemke@nwcontrols.com,,,SCOTT ZEMKE,
Airetech,Y,74074,STILLWATER,Y,OK,2104,3164,US,,,2026-01-09 05:18:40,,,,READY,,,,NET 30,STARKS PRO MECHANICAL,+14053727300,,HIGH,80,,,,213 S MAIN ST,"STILLWATER, OK",,,000-000-000,213 S MAIN ST,,STARKS PRO MECHANICAL,74074,,,,,,
Airetech,Y,72113,NORTH LITTLE ROCK,Y,AR,2105,3165,US,,,2026-01-09 05:18:42,AR,,,READY,,,"NORTH LITTLE ROCK,",NET 30,AIRCO SERVICE - CENTRAL ARKANSAS,+15012610683,,HIGH,80,ccampbell@aircoservice.com,,80685727-SLS,CCAMPBELL@AIRCOSERVICE.COM,9300 MAUMELLE BLVD,Cory Campbell,,,9300 MAUMELLE BLVD,,AIRCO SERVICE - CENTRAL ARKANSAS,72113,,ccampbell@aircoservice.com,,80685727-SLS,CORY CAMPBELL,
Airetech,Y,72104,MALVERN,Y,AR,2106,3166,US,,,NaT,AR,,,READY,,,"MALVERN,",NET 30,CITY OF MALVERN,+15013327613,,HIGH,100,kpierce@malvernar.gov,,,KPIERCE@MALVERNAR.GOV,120 W THIRD ST,Kim Pierce,,,120 W THIRD ST,,CITY OF MALVERN,72104,,kpierce@malvernar.gov,,,KIM PIERCE,
Airetech,Y,72764,SPRINGDALE,Y,AR,2107,3167,US,,,2026-01-09 05:18:47,AR,,,READY,,,"SPRINGDALE,",NET 30,SUSAN'S RESTAURANT,+14797511445,,HIGH,80,susansrestaurant@hotmail.com,,,SUSANSRESTAURANT@HOTMAIL.COM,1440 W SUNSET,,,,1440 W SUNSET,,SUSAN'S RESTAURANT,72764,,susansrestaurant@hotmail.com,,,,
Airetech,Y,72601,HARRISON,Y,AR,2108,3168,US,,,2026-01-09 05:18:49,AR,,,READY,,,"HARRISON,",NET 30,MAPLE ESPLANADE,+18702045226,,HIGH,80,telangdon@gmail.com,,,TELANGDON@GMAIL.COM,1400 OLD BERGMAN RD,,,,1400 OLD BERGMAN RD,,MAPLE ESPLANADE,72601,,telangdon@gmail.com,,,,
Airetech,Y,74114,TULSA,Y,OK,2109,3169,US,,,2026-01-09 05:18:51,OK,,,READY,,,"TULSA,",NET 30,AARON COFFRON,+19543698242,,HIGH,80,aaron.coffron@gmail.com,,,AARON.COFFRON@GMAIL.COM,5342 E 28TH ST,Aaron Coffron,,,5342 E 28TH ST,,AARON COFFRON,74114,,aaron.coffron@gmail.com,,,AARON COFFRON,
Airetech,Y,72736,GRAVETTE,Y,AR,2110,3170,US,,,2026-01-09 05:18:53,AR,,,READY,,,"GRAVETTE,",NET 30,BETHEL REPAIR CO,+14797873821,,HIGH,80,bethelco44@gmail.com,,,BETHELCO44@GMAIL.COM,18463 BETHEL RD,Cody Robinson,,,18463 BETHEL RD,,BETHEL REPAIR CO,72736,,bethelco44@gmail.com,,,CODY ROBINSON,
Airetech,Y,74006,BARTLESVILLE,Y,OK,2111,3171,US,,,2026-01-09 05:18:55,,,,READY,,,,,EARNEST HEAT & AIR,+19183353057,,HIGH,80,,,,709 NE WASHINGTON BLVD,"BARTLESVILLE, OK",Kevin Jefferies,,,709 NE WASHINGTON BLVD,,EARNEST HEAT AND AIR,74006,,,,,KEVIN JEFFERIES,
Airetech,Y,72033,CONWAY,Y,AR,2112,3172,US,,,NaT,AR,,,READY,,,"CONWAY,",NET 30,ALFA MGMT CO,+15014727615,,MEDIUM,70,jacastro1086@gmail.com,,,JACASTRO1086@GMAIL.COM,PO BOX 941,Jose Castro,,,PO BOX 941,,ALFA MGMT CO,72033,,jacastro1086@gmail.com,,,JOSE CASTRO,
Airetech,Y,72076,JACKSONVILLE,Y,AR,2113,3173,US,,,NaT,,,,READY,,,,,FIVE STAR AIRBAGS,+15017791255,,HIGH,100,,,,2201 NORTH REDMOND RD,"JACKSONVILLE, AR",Bryan Glaze,,,2201 N REDMOND RD,,FIVE STAR AIRBAGS,72076,,,,,BRYAN GLAZE,
Airetech,Y,74136,TULSA,Y,OK,2114,3174,US,,,2026-01-09 05:19:01,OK,,,READY,,,TULSA,NET 30,GCM NWA LLC,+19182360182,,HIGH,80,lshadid@gcmwealth.com,,,LSHADID@GCMWEALTH.COM,7304 S YALE AVE,Lynell Shadid,,,7304 S YALE AVE,,GCM NWA LLC,74136,,lshadid@gcmwealth.com,,,LYNELL SHADID,
Airetech,Y,74571,TALIHINA,Y,OK,2115,3175,US,,,NaT,OK,,,READY,,,TALIHINA,NET 30,S2O CONTRACTING LLC,+19184706914,,HIGH,100,jessica@s2ollc.com,,16056625-04,JESSICA@S2OLLC.COM,6200 SE 230TH RD,Jessica Shaw,,,6200 SE 230TH RD,,S2O CONTRACTING LLC,74571,,jessica@s2ollc.com,,16056625-04,JESSICA SHAW,
Airetech,Y,72745,LOWELL,Y,AR,2116,3176,US,,,NaT,AR,,,READY,,,LOWELL,NET 30,ASSEFF ENTERPRISES,+14793185362,,MEDIUM,70,michaelhancox01@gmail.com,,,MICHAELHANCOX01@GMAIL.COM,PO BOX 2276,Michael Hancox,,,PO BOX 2276,,ASSEFF ENTERPRISES,72745,,michaelhancox01@gmail.com,,,MICHAEL HANCOX,
Airetech,Y,23462,VIRGINIA BEACH,Y,VA,2117,3177,US,,,2026-01-09 05:19:05,VA,,,READY,,,VIRGINIA BEACH,NET 30,CMM SHEET METAL & HVAC,+17573007421,,HIGH,80,claudiam@cmmsheetmetalac.com,,,CLAUDIAM@CMMSHEETMETALAC.COM,5821 ARROWHEAD DR SUITE 102,Claudia Morales,,,5821 ARROWHEAD DR STE 102,,CMM SHEET METAL AND HVAC,23462,,claudiam@cmmsheetmetalac.com,,,CLAUDIA MORALES,
Airetech,Y,74354,MIAMI,Y,OK,2118,3178,US,,,2026-01-09 05:19:07,OK,,,READY,,,MIAMI,NET 30,HK ELECTRIC,+19185335251,,HIGH,80,hkelectric@live.com,,,HKELECTRIC@LIVE.COM,510 E CENTRAL AVE,,,,510 E CENTRAL AVE,,HK ELECTRIC,74354,,hkelectric@live.com,,,,
Airetech,Y,71902,HOT SPRINGS,Y,AR,2119,3179,US,,,NaT,AR,,,READY,,,HOT SPRINGS,NET 30,FALK SUPPLY COMPANY,+15013211231,,MEDIUM,70,apelt@falksupply.com,,0016312-78,APELT@FALKSUPPLY.COM,PO BOX 1329,Angela Pelt,,,PO BOX 1329,,FALK SUPPLY COMPANY,71902,,apelt@falksupply.com,,0016312-78,ANGELA PELT,
Airetech,Y,72204,LITTLE ROCK,Y,AR,2120,3180,US,,,2026-01-09 05:19:09,AR,,,READY,,,LITTLE ROCK,NET 30,U OF A DIVISION OF AGRICULTURE,+18706730121,,HIGH,80,accountspayable@uada.edu,,,ACCOUNTSPAYABLE@UADA.EDU,2301 S UNIVERSITY AVE,Meg Haney,,,2301 S UNIVERSITY AVE,,U OF A DIVISION OF AGRICULTURE,72204,,accountspayable@uada.edu,,,MEG HANEY,
Airetech,Y,74145-1119,TULSA,Y,OK,2121,3181,US,,,2026-01-09 05:19:12,OK,,,READY,,,TULSA,NET 30,COMMUNITY HIGHER ED INSTITUTE,+19186100027,,HIGH,80,thorn@communitycarecollege.edu,,14363111-08,THORN@COMMUNITYCARECOLLEGE.EDU,4242 S SHERIDAN,,,,4242 S SHERIDAN,,COMMUNITY HIGHER ED INSTITUTE,74145-1119,,thorn@communitycarecollege.edu,,14363111-08,,
